trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",25,18,13.600519611537907,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",20,11,21.700534077496343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",25,14,20.561243736228633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",20,9,19.552245372947738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",25,17,-8.396803096235892,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",25,3,22.441901461091753,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",25,14,12.690049648150138,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",30,14,27.914908350873386,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",35,19,29.37197446000078,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",25,13,18.233868858649064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",25,15,23.408678029721383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",25,0,32.12231530758152,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",25,13,24.986314615133498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",20,11,14.766005025919235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",20,9,19.744451059779806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",20,12,13.094956304324782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",30,14,-1.5113026897906099,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",20,13,12.116919758128091,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",35,6,30.139767446401788,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",20,15,5.532048552109944,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",25,16,13.996889761249662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",20,8,21.545026243449737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",20,13,11.4381920585095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",20,10,7.057261183556225,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",20,9,18.604306419540254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",25,17,17.57135253344623,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",30,8,27.9319986797191,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",20,16,5.950186700534931,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",25,11,-16.80300505069075,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",30,12,8.938727849411745,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",30,20,18.397630320034303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",20,10,19.522297556792008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",20,9,19.475081627284162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",35,13,42.12708998808897,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",20,12,16.36839851091387,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",30,3,34.60305051252586,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",30,15,-14.875729572713155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",30,13,32.01892640938183,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",20,9,20.247304597754685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",20,0,2.6588351295768122,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",20,11,14.926303691605886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",20,14,12.657438194298923,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",30,20,13.702588164789365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",25,16,15.237678718935037,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",25,14,7.48879919807307,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",20,14,9.93014376055017,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",20,15,9.598632572470356,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",25,14,16.865310998946867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",20,5,16.849679729009488,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",20,13,13.328652220225559,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",30,20,16.55255760098651,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",25,11,19.909230349884794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.002, 'e': 0.04415716841969286}",25,13,26.62097686247427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04406894233834353}",20,9,17.328493002622043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04398089253282229}",25,19,10.089509136516186,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04389301865092984}",20,0,25.886661232189365,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1565,False,"{'a': 0.002, 'e': 0.04380532034117049}",20,6,24.254732220013537,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.002, 'e': 0.04371779725275094}",30,21,16.68905151143197,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.043630449035578674}",25,0,41.52130748288372,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1568,False,"{'a': 0.002, 'e': 0.04354327534026074}",20,3,15.82432992731497,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1569,False,"{'a': 0.002, 'e': 0.04345627581810221}",20,13,11.34917427686457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.002, 'e': 0.04336945012110491}",35,18,32.06760136290322,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.002, 'e': 0.043282797901965896}",25,13,20.638553899691583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.002, 'e': 0.04319631881407622}",30,19,19.918161590799855,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.002, 'e': 0.043110012511519386}",20,10,20.913229752190958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.002, 'e': 0.04302387864907009}",20,3,30.077009836634264,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.002, 'e': 0.042937916882192735}",20,3,22.032671437356406,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04285212686704019}",30,13,32.78598708711766,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04276650826045222}",20,12,11.050666958762482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.04268106071995433}",20,12,15.610233902322364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.002, 'e': 0.042595783903756214}",30,7,40.032444387975964,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.002, 'e': 0.042510677470750526}",20,14,10.489666872339075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.002, 'e': 0.042425741080511385}",25,15,17.478827259330856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.002, 'e': 0.042340974393293145}",35,18,30.310701855627393,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.002, 'e': 0.042256377070028925}",25,12,21.309444661007714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.002, 'e': 0.04217194877232933}",25,5,32.47003531287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.002, 'e': 0.042087689162481054}",25,18,12.118936528236215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.002, 'e': 0.04200359790344555}",25,16,17.59341686289228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.002, 'e': 0.04191967465885765}",20,12,13.63531866456244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.002, 'e': 0.0418359190930243}",20,9,7.825159464183682,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1589,False,"{'a': 0.002, 'e': 0.04175233087092308}",35,19,33.018959945500754,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.002, 'e': 0.04166890965820104}",20,11,15.324043890986133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.002, 'e': 0.04158565512117316}",20,13,14.893594016412745,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.002, 'e': 0.04150256692682124}",20,8,22.667636332608414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.002, 'e': 0.04141964474279235}",20,15,9.13671070799332,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.002, 'e': 0.041336888237397666}",25,4,-14.560253338263998,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
1595,False,"{'a': 0.002, 'e': 0.04125429707961103}",25,14,20.20652756371616,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.002, 'e': 0.04117187093906774}",20,12,-7.412307167347521,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1597,False,"{'a': 0.002, 'e': 0.04108960948606308}",20,6,27.11583342038074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.002, 'e': 0.04100751239155117}",35,14,39.99158856329242,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.002, 'e': 0.04092557932714349}",35,25,18.347098157582604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.002, 'e': 0.0408438099651077}",30,20,21.17928073778626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.002, 'e': 0.04076220397836621}",35,15,30.944182263324993,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.002, 'e': 0.040680761040495}",35,16,31.708666662658654,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.002, 'e': 0.04059948082572218}",25,13,21.52844347756183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.002, 'e': 0.040518363008926805}",20,0,29.91479900586456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1605,False,"{'a': 0.002, 'e': 0.04043740726563748}",20,10,17.73770126074664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.002, 'e': 0.04035661327203115}",25,14,20.151178196725688,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.002, 'e': 0.0402759807049317}",25,7,29.26113821575151,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.002, 'e': 0.040195509241808786}",30,22,4.2447961550515965,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1609,False,"{'a': 0.002, 'e': 0.040115198560776416}",30,20,18.830275075509274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.002, 'e': 0.040035048340591795}",25,20,10.059515427473283,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.002, 'e': 0.039955058260653896}",25,12,23.336910860745654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.002, 'e': 0.039875228001002336}",25,16,17.77307524852804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.002, 'e': 0.039795557242315927}",20,10,22.20754192504219,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.002, 'e': 0.03971604566591157}",20,12,10.352252031551888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.002, 'e': 0.0396366929537428}",20,10,16.44875856662136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.002, 'e': 0.039557498788398725}",25,13,17.372819581470317,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.002, 'e': 0.039478462853102525}",20,12,13.278606463483866,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.002, 'e': 0.03939958483171039}",25,11,25.98398336014329,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.002, 'e': 0.039320864408710104}",30,19,21.873143483939206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.002, 'e': 0.03924230126921989}",20,10,19.19986563807964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.002, 'e': 0.039163895098987066}",20,6,-16.58190834307063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1622,False,"{'a': 0.002, 'e': 0.03908564558438687}",30,13,23.50214555910893,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1623,False,"{'a': 0.002, 'e': 0.03900755241242111}",20,12,12.338429941378209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.002, 'e': 0.038929615270717026}",25,11,25.70263137218846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.002, 'e': 0.03885183384752591}",30,20,19.074657308215887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.002, 'e': 0.03877420783172201}",25,15,8.660920463992351,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1627,False,"{'a': 0.002, 'e': 0.038696736912801115}",25,16,17.784294503109557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.002, 'e': 0.03861942078087949}",25,13,15.176831678244298,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.002, 'e': 0.03854225912669246}",25,9,32.80896804610678,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.002, 'e': 0.03846525164159334}",20,14,12.070129037937617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.002, 'e': 0.038388398017552054}",20,6,24.59970124613814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.002, 'e': 0.03831169794715405}",25,13,22.283158554720043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.002, 'e': 0.03823515112359889}",25,3,36.9589290681012,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.002, 'e': 0.038158757240699226}",20,12,11.352005899992779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.002, 'e': 0.03808251599287939}",20,8,22.03920048238643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.002, 'e': 0.038006427075174314}",20,10,15.664569620031333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.002, 'e': 0.0379304901832282}",25,10,25.51630463745176,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.002, 'e': 0.03785470501329341}",25,13,12.519999458943115,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1639,False,"{'a': 0.002, 'e': 0.037779071262229125}",20,9,19.164092234679202,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.002, 'e': 0.037703588627500284}",20,12,3.759399368531401,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1641,False,"{'a': 0.002, 'e': 0.0376282568071762}",25,14,17.613432293075324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.002, 'e': 0.03755307549992954}",30,16,18.893213947501213,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.002, 'e': 0.03747804440503493}",20,12,14.66566135116822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.002, 'e': 0.037403163222367926}",20,3,27.776888817267213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.002, 'e': 0.03732843165240367}",30,14,32.536238650913646,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.002, 'e': 0.03725384939621581}",20,6,25.309049804341125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.002, 'e': 0.03717941615547519}",25,13,20.700708152370833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.002, 'e': 0.03710513163244877}",30,21,22.32089760463628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.002, 'e': 0.037030995529998355}",25,7,33.05138732267791,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.002, 'e': 0.03695700755157944}",20,7,21.922671236499184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.002, 'e': 0.036883167401239994}",25,10,23.221029931654257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.002, 'e': 0.03680947478361935}",35,21,23.155318855911645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.002, 'e': 0.0367359294039469}",25,20,7.992841699190088,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.002, 'e': 0.03666253096804106}",25,11,9.468979745013847,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1655,False,"{'a': 0.002, 'e': 0.03658927918230796}",25,12,22.49519228641178,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.002, 'e': 0.0365161737537404}",20,6,23.423594505085244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.002, 'e': 0.036443214389916524}",20,8,19.56074314103108,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.002, 'e': 0.03637040079899881}",30,15,29.159679203262172,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.002, 'e': 0.03629773268973277}",20,6,16.979545456139846,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.002, 'e': 0.03622520977144591}",20,6,22.9128454685405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.002, 'e': 0.03615283175404641}",20,0,-8.639174438515372,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1662,False,"{'a': 0.002, 'e': 0.03608059834802215}",25,7,34.13519709586746,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.002, 'e': 0.036008509264439374}",20,13,16.447821864342288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.002, 'e': 0.03593656421494168}",20,0,17.889996006133423,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1665,False,"{'a': 0.002, 'e': 0.03586476291174875}",20,12,13.624637344505505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.002, 'e': 0.0357931050676553}",20,13,12.629685815789978,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.002, 'e': 0.035721590396029845}",20,6,24.82226293159588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.002, 'e': 0.035650218610813585}",30,10,35.06789540532564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.002, 'e': 0.03557898942651932}",25,13,21.979874259952034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.002, 'e': 0.035507902558230185}",20,12,12.435856556060008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.002, 'e': 0.03543695772159864}",20,8,-2.441489965141508,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1672,False,"{'a': 0.002, 'e': 0.03536615463284522}",30,12,31.3587071867644,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.002, 'e': 0.03529549300875749}",25,11,22.195167112794508,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.002, 'e': 0.035224972566688856}",20,0,13.758677447304583,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1675,False,"{'a': 0.002, 'e': 0.03515459302455746}",20,8,23.047619849802302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.002, 'e': 0.035084354100845025}",20,5,21.580347096476988,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.002, 'e': 0.035014255514595784}",30,17,0.483851779034159,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1678,False,"{'a': 0.002, 'e': 0.03494429698541527}",25,15,16.997281582439683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.002, 'e': 0.034874478233469314}",25,3,33.704346656833245,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.002, 'e': 0.03480479897948277}",30,24,11.418191995760775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.002, 'e': 0.03473525894473856}",35,24,22.60841033427621,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.002, 'e': 0.03466585785107644}",25,15,15.616442183518693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.002, 'e': 0.034596595420891954}",25,11,13.573918147052902,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1684,False,"{'a': 0.002, 'e': 0.034527471377135265}",20,10,21.176439174746797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.002, 'e': 0.034458485443310136}",30,21,14.075748747947891,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.002, 'e': 0.03438963734347271}",20,11,13.031681567341948,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.002, 'e': 0.03432092680223053}",25,2,-1.396739809088555,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1688,False,"{'a': 0.002, 'e': 0.0342523535447413}",20,0,19.915472702925374,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1689,False,"{'a': 0.002, 'e': 0.034183917296711934}",20,7,12.760882433493506,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1690,False,"{'a': 0.002, 'e': 0.03411561778439732}",25,16,18.534712764947205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.002, 'e': 0.034047454734599344}",20,16,7.610944805267946,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
